,_step,learner:resources,_runtime,_timestamp,slice0:packet-drop,slice1:queue-size,slice1:incoming-traffic,slice1:urgent-packet-count,learner:greedySelectionEPS,slice0:incoming-traffic,slice1:packet-dead,slice1:packet-drop,slice0:urgent-packet-count,slice0:queue-size,slice1:resources,learner:forwarded-experiences,slice0:resources,slice0:packet-dead,learner:queue-size
255,939785,0,2446.147007703781,1667811458.6870697,,,,,,,,,,,,,,,
256,939841,0,2446.230888605118,1667811458.7709506,,,,,,,,,,,,,,,
257,953930,0,2476.9061460494995,1667811489.446208,0.0,0.0,8.0,0.0,0.01,11.0,0.0,0.0,0.0,0.8466666666666667,0.5333333333333333,144624.0,0.4666666666666667,0.0,1424.0
258,955535,0,2481.130097389221,1667811493.6701593,,,,,,,,,,,,,,,
259,956496,0,2483.192719221115,1667811495.7327812,,,,,,,,,,,,,,,
260,962282,0,2495.759219646454,1667811508.2992816,,,,,,,,,,,,,,,
261,967275,0,2505.9649846553802,1667811518.5050466,,,,,,,,,,,,,,,
262,968324,0,2508.0460147857666,1667811520.5860767,,,,,,,,,,,,,,,
263,972350,0,2516.776708126068,1667811529.31677,0.0,0.005333333333333333,8.0,0.0,0.01,9.0,0.0,0.0,0.0,0.8713333333333333,0.4666666666666667,145624.0,0.5333333333333333,0.0,1416.0
264,974166,0,2520.4387164115906,1667811532.9787784,,,,,,,,,,,,,,,
265,985816,0,2544.8742830753326,1667811557.414345,,,,,,,,,,,,,,,
266,991036,0,2556.4727075099945,1667811569.0127695,,,,,,,,,,,,,,,
267,991501,0,2557.4556889533997,1667811569.995751,,,,,,,,,,,,,,,
268,996802,0,2569.2027049064636,1667811581.7427669,,,,,,,,,,,,,,,
269,1000581,0,2577.111832857132,1667811589.6518948,,,,,,,,,,,,,,,
270,1001864,0,2579.6290154457092,1667811592.1690774,,,,,,,,,,,,,,,
271,1002787,0,2581.346476316452,1667811593.8865383,,,,,,,,,,,,,,,
272,1003054,0,2581.880171060562,1667811594.420233,,,,,,,,,,,,,,,
273,1009472,0,2593.6757669448853,1667811606.215829,,,,,,,,,,,,,,,
274,1011191,0,2596.898638010025,1667811609.4387,,,,,,,,,,,,,,,
275,1013909,0,2601.8821365833282,1667811614.4221985,,,,,,,,,,,,,,,
276,1020928,0,2615.077215909958,1667811627.6172779,,,,,,,,,,,,,,,
277,1026541,0,2625.843067407608,1667811638.3831294,,,,,,,,,,,,,,,
278,1026920,0,2626.491106033325,1667811639.031168,0.0,0.008666666666666666,12.0,0.0,0.01,10.0,0.0,0.0,0.0,0.7553333333333333,0.5333333333333333,148533.0,0.4666666666666667,0.0,1418.0
279,1028997,0,2630.2912726402283,1667811642.8313346,,,,,,,,,,,,,,,
280,1036748,0,2645.5935685634613,1667811658.1336305,,,,,,,,,,,,,,,
281,1037528,0,2647.0011463165283,1667811659.5412083,,,,,,,,,,,,,,,
282,1039844,0,2651.6643013954163,1667811664.2043633,,,,,,,,,,,,,,,
283,1055866,0,2686.106226205826,1667811698.6462882,,,,,,,,,,,,,,,
284,1058007,0,2690.2664012908936,1667811702.8064632,,,,,,,,,,,,,,,
285,1059341,0,2692.606001853943,1667811705.1460638,,,,,,,,,,,,,,,
286,1062745,0,2699.088188648224,1667811711.6282506,,,,,,,,,,,,,,,
287,1066872,0,2706.947201490402,1667811719.4872634,,,,,,,,,,,,,,,
288,1069414,0,2711.7586200237274,1667811724.298682,,,,,,,,,,,,,,,
289,1069874,0,2712.679461956024,1667811725.219524,,,,,,,,,,,,,,,
290,1070910,0,2714.6448261737823,1667811727.1848881,0.0,0.0026666666666666666,9.0,0.0,0.01,7.0,0.0,0.0,0.0,0.7633333333333333,0.4666666666666667,150985.0,0.5333333333333333,0.0,1422.0
291,1074411,0,2721.299300432205,1667811733.8393624,,,,,,,,,,,,,,,
292,1077212,0,2726.6271526813507,1667811739.1672146,,,,,,,,,,,,,,,
293,1080495,0,2732.803876876831,1667811745.3439388,,,,,,,,,,,,,,,
294,1086979,0,2745.1365077495575,1667811757.6765697,,,,,,,,,,,,,,,
295,1087452,0,2745.9844210147858,1667811758.524483,,,,,,,,,,,,,,,
296,1087503,0,2746.0593242645264,1667811758.5993862,,,,,,,,,,,,,,,
297,1091549,0,2753.8301622867584,1667811766.3702242,,,,,,,,,,,,,,,
298,1092747,0,2755.739060163498,1667811768.279122,,,,,,,,,,,,,,,
299,1096266,0,2762.1625814437866,1667811774.7026434,,,,,,,,,,,,,,,
300,1097553,0,2764.5075721740723,1667811777.0476341,,,,,,,,,,,,,,,
301,1105980,0,2781.129053592682,1667811793.6691155,0.0,0.0006666666666666666,9.0,0.0,0.01,9.0,0.0,0.0,0.0,0.9826666666666667,0.6,152847.0,0.4,0.0,1408.0
302,1107585,0,2784.795731782913,1667811797.3357937,,,,,,,,,,,,,,,
303,1110388,0,2790.7503654956818,1667811803.2904274,,,,,,,,,,,,,,,
304,1120523,0,2813.149402618408,1667811825.6894646,,,,,,,,,,,,,,,
305,1133493,0,2838.5591716766357,1667811851.0992336,,,,,,,,,,,,,,,
306,1149452,0,2866.0518243312836,1667811878.5918863,,,,,,,,,,,,,,,
307,1153346,0,2872.9579837322235,1667811885.4980457,,,,,,,,,,,,,,,
308,1155154,0,2875.949822664261,1667811888.4898846,,,,,,,,,,,,,,,
309,1157139,0,2879.08873128891,1667811891.6287932,,,,,,,,,,,,,,,
310,1160888,0,2885.736451148987,1667811898.276513,,,,,,,,,,,,,,,
311,1163495,0,2890.186873435974,1667811902.7269354,,,,,,,,,,,,,,,
312,1164649,0,2892.299059152603,1667811904.839121,,,,,,,,,,,,,,,
313,1165726,0,2894.193537712097,1667811906.7335997,,,,,,,,,,,,,,,
314,1169803,0,2900.7138290405273,1667811913.253891,,,,,,,,,,,,,,,
315,1174310,0,2908.0556008815765,1667811920.5956628,0.0,0.0,9.0,0.0,0.01,8.0,0.0,0.0,0.0,0.57,0.5333333333333333,156264.0,0.4666666666666667,0.0,1442.0
316,1179796,0,2917.1110622882843,1667811929.6511242,,,,,,,,,,,,,,,
317,1183998,0,2923.936715364456,1667811936.4767773,,,,,,,,,,,,,,,
318,1184907,0,2925.374622821808,1667811937.9146848,,,,,,,,,,,,,,,
319,1203761,0,2959.4606890678406,1667811972.000751,,,,,,,,,,,,,,,
320,1207695,0,2966.595576286316,1667811979.1356382,,,,,,,,,,,,,,,
321,1207843,0,2966.9091618061066,1667811979.4492238,,,,,,,,,,,,,,,
322,1208043,0,2967.2009239196777,1667811979.7409859,,,,,,,,,,,,,,,
323,1210775,0,2972.04141664505,1667811984.5814786,,,,,,,,,,,,,,,
324,1224158,0,2995.9114854335785,1667812008.4515474,,,,,,,,,,,,,,,
325,1225550,0,2998.353235244751,1667812010.8932972,0.0,0.0026666666666666666,12.0,0.0,0.01,8.0,0.0,0.0,0.0,0.672,0.4666666666666667,159101.0,0.5333333333333333,0.0,1415.0
326,1227466,0,3001.6513137817383,1667812014.1913757,,,,,,,,,,,,,,,
327,1229334,0,3005.0168261528015,1667812017.556888,,,,,,,,,,,,,,,
328,1234644,0,3014.680744409561,1667812027.2208064,,,,,,,,,,,,,,,
329,1236672,0,3018.204249858856,1667812030.7443118,,,,,,,,,,,,,,,
330,1239953,0,3024.307907819748,1667812036.8479698,,,,,,,,,,,,,,,
331,1246339,0,3035.797943353653,1667812048.3380053,,,,,,,,,,,,,,,
332,1246453,0,3036.1181602478027,1667812048.6582222,,,,,,,,,,,,,,,
333,1248460,0,3039.8839943408966,1667812052.4240563,0.0,0.0,7.0,0.0,0.01,6.0,0.0,0.0,0.0,0.694,0.4666666666666667,160229.0,0.5333333333333333,0.0,1413.0
334,1248495,0,3039.931430578232,1667812052.4714925,,,,,,,,,,,,,,,
335,1249991,0,3042.7283279895782,1667812055.26839,,,,,,,,,,,,,,,
336,1250205,0,3043.1579883098602,1667812055.6980503,,,,,,,,,,,,,,,
337,1254687,0,3051.3321237564087,1667812063.8721857,,,,,,,,,,,,,,,
338,1263367,0,3067.022782802582,1667812079.5628448,,,,,,,,,,,,,,,
339,1267743,0,3076.227960586548,1667812088.7680225,,,,,,,,,,,,,,,
340,1273720,0,3089.8069467544556,1667812102.3470087,0.0,0.004666666666666667,9.0,0.0,0.01,4.0,0.0,0.0,0.0,0.988,0.4666666666666667,161558.0,0.5333333333333333,0.0,1414.0
341,1274167,0,3090.8765964508057,1667812103.4166584,,,,,,,,,,,,,,,
342,1275715,0,3094.33367061615,1667812106.8737326,,,,,,,,,,,,,,,
343,1280994,0,3105.732926130295,1667812118.272988,,,,,,,,,,,,,,,
344,1283264,0,3110.5928497314453,1667812123.1329117,,,,,,,,,,,,,,,
345,1288741,0,3122.839462041855,1667812135.379524,,,,,,,,,,,,,,,
346,1308056,0,3153.7399582862854,1667812166.2800202,,,,,,,,,,,,,,,
347,1309915,0,3156.4734601974487,1667812169.0135221,,,,,,,,,,,,,,,
348,1311427,0,3158.6329877376556,1667812171.1730497,,,,,,,,,,,,,,,
349,1322377,0,3176.42560839653,1667812188.9656703,,,,,,,,,,,,,,,
350,1323236,0,3177.9329874515533,1667812190.4730494,,,,,,,,,,,,,,,
351,1325277,0,3180.97648024559,1667812193.5165422,,,,,,,,,,,,,,,
352,1327608,0,3184.5572187900543,1667812197.0972807,,,,,,,,,,,,,,,
353,1327994,0,3185.121975183487,1667812197.6620371,,,,,,,,,,,,,,,
354,1355173,0,3229.151521205902,1667812241.6915832,,,,,,,,,,,,,,,
355,1356856,0,3232.0542874336243,1667812244.5943494,,,,,,,,,,,,,,,
356,1359212,0,3235.6374051570892,1667812248.177467,,,,,,,,,,,,,,,
357,1363506,0,3243.046541452408,1667812255.5866034,,,,,,,,,,,,,,,
358,1366672,0,3247.7761936187744,1667812260.3162556,,,,,,,,,,,,,,,
359,1366694,0,3247.8059146404266,1667812260.3459766,,,,,,,,,,,,,,,
360,1376692,0,3265.553760766983,1667812278.0938227,,,,,,,,,,,,,,,
361,1388118,0,3284.556439638138,1667812297.0965016,,,,,,,,,,,,,,,
362,1395465,0,3295.5266625881195,1667812308.0667245,,,,,,,,,,,,,,,
363,1404914,0,3309.7192029953003,1667812322.259265,,,,,,,,,,,,,,,
364,1411953,0,3320.4638962745667,1667812333.0039582,,,,,,,,,,,,,,,
365,1412373,0,3321.2015380859375,1667812333.7416,,,,,,,,,,,,,,,
366,1412545,0,3321.4830536842346,1667812334.0231156,,,,,,,,,,,,,,,
367,1419542,0,3332.847850084305,1667812345.387912,,,,,,,,,,,,,,,
368,1420380,0,3333.9490916728973,1667812346.4891536,0.0,0.007333333333333333,11.0,0.0,0.01,9.0,0.0,0.0,0.0,0.44533333333333336,0.5333333333333333,168991.0,0.4666666666666667,0.0,1423.0
369,1428092,0,3346.217741727829,1667812358.7578037,,,,,,,,,,,,,,,
370,1429005,0,3347.5105843544006,1667812360.0506463,,,,,,,,,,,,,,,
371,1438312,0,3361.560648202896,1667812374.1007102,,,,,,,,,,,,,,,
372,1439298,0,3363.1190893650055,1667812375.6591513,,,,,,,,,,,,,,,
373,1443496,0,3369.4937641620636,1667812382.033826,,,,,,,,,,,,,,,
374,1445315,0,3371.9991760253906,1667812384.539238,,,,,,,,,,,,,,,
375,1448176,0,3376.080778360367,1667812388.6208403,,,,,,,,,,,,,,,
376,1456340,0,3388.2827668190002,1667812400.8228288,0.0,0.013333333333333334,9.0,0.0,0.01,6.0,0.0,0.0,0.0,0.3973333333333333,0.5333333333333333,170864.0,0.4666666666666667,0.0,1397.0
377,1457255,0,3389.5270326137543,1667812402.0670946,,,,,,,,,,,,,,,
378,1458751,0,3391.60520863533,1667812404.1452706,,,,,,,,,,,,,,,
379,1459609,0,3392.818796634674,1667812405.3588586,,,,,,,,,,,,,,,
380,1474373,0,3414.5338311195374,1667812427.073893,,,,,,,,,,,,,,,
381,1478137,0,3420.4207952022552,1667812432.9608572,,,,,,,,,,,,,,,
382,1479921,0,3422.939341068268,1667812435.479403,,,,,,,,,,,,,,,
383,1482338,0,3426.5920102596283,1667812439.1320722,,,,,,,,,,,,,,,
384,1485314,0,3431.4923181533813,1667812444.03238,,,,,,,,,,,,,,,
385,1485480,0,3431.6951022148132,1667812444.2351642,0.0,0.0013333333333333333,10.0,0.0,0.01,9.0,0.0,0.0,0.0,0.5146666666666667,0.6,172162.0,0.4,0.0,1432.0
386,1486164,0,3432.9231684207916,1667812445.4632304,,,,,,,,,,,,,,,
387,1496898,0,3451.925183057785,1667812464.465245,,,,,,,,,,,,,,,
388,1499338,0,3456.8756256103516,1667812469.4156876,,,,,,,,,,,,,,,
389,1507558,0,3474.5391199588776,1667812487.079182,,,,,,,,,,,,,,,
390,1511435,0,3482.7974009513855,1667812495.337463,,,,,,,,,,,,,,,
391,1522016,0,3502.1369230747223,1667812514.676985,,,,,,,,,,,,,,,
392,1526424,0,3508.9147670269012,1667812521.454829,,,,,,,,,,,,,,,
393,1527141,0,3509.941671848297,1667812522.4817338,,,,,,,,,,,,,,,
394,1528459,0,3511.9566671848297,1667812524.4967291,,,,,,,,,,,,,,,
395,1529999,0,3514.419940471649,1667812526.9600024,,,,,,,,,,,,,,,
396,1534019,0,3520.683111190796,1667812533.2231731,,,,,,,,,,,,,,,
397,1537127,0,3524.9173617362976,1667812537.4574237,,,,,,,,,,,,,,,
398,1540789,0,3530.5287716388702,1667812543.0688336,,,,,,,,,,,,,,,
399,1546371,0,3539.164978504181,1667812551.7050405,,,,,,,,,,,,,,,
400,1550022,0,3544.644684314728,1667812557.1847463,,,,,,,,,,,,,,,
401,1557018,0,3556.2881305217743,1667812568.8281925,,,,,,,,,,,,,,,
402,1557075,0,3556.3985369205475,1667812568.9385989,,,,,,,,,,,,,,,
403,1560293,0,3561.59171295166,1667812574.131775,,,,,,,,,,,,,,,
404,1563022,0,3566.3162183761597,1667812578.8562803,,,,,,,,,,,,,,,
405,1574967,0,3586.9207468032837,1667812599.4608088,,,,,,,,,,,,,,,
406,1575328,0,3587.4840083122253,1667812600.0240703,,,,,,,,,,,,,,,
407,1576514,0,3590.0092072486877,1667812602.5492692,,,,,,,,,,,,,,,
408,1576941,0,3590.736010313034,1667812603.2760723,,,,,,,,,,,,,,,
409,1578723,0,3594.1313140392303,1667812606.671376,,,,,,,,,,,,,,,
410,1579534,0,3595.5071256160736,1667812608.0471876,,,,,,,,,,,,,,,
411,1595256,0,3622.5359988212585,1667812635.0760608,,,,,,,,,,,,,,,
412,1602462,0,3634.7057769298553,1667812647.2458389,,,,,,,,,,,,,,,
413,1609976,0,3647.4707140922546,1667812660.010776,,,,,,,,,,,,,,,
414,1613222,0,3653.206780433655,1667812665.7468424,,,,,,,,,,,,,,,
415,1615674,0,3657.398091316223,1667812669.9381533,,,,,,,,,,,,,,,
416,1616856,0,3659.9472193717957,1667812672.4872813,,,,,,,,,,,,,,,
417,1620332,0,3666.0688745975494,1667812678.6089365,,,,,,,,,,,,,,,
418,1621566,0,3668.338808298111,1667812680.8788702,,,,,,,,,,,,,,,
419,1628249,0,3679.3040034770966,1667812691.8440654,,,,,,,,,,,,,,,
420,1633376,0,3688.8550894260406,1667812701.3951514,,,,,,,,,,,,,,,
421,1639689,0,3700.503741502762,1667812713.0438035,,,,,,,,,,,,,,,
422,1642749,0,3706.014934539795,1667812718.5549965,,,,,,,,,,,,,,,
423,1644462,0,3708.9613676071167,1667812721.5014296,,,,,,,,,,,,,,,
424,1645357,0,3710.414937019348,1667812722.954999,,,,,,,,,,,,,,,
425,1645831,0,3711.3885972499847,1667812723.9286592,,,,,,,,,,,,,,,
426,1647246,0,3713.803934812546,1667812726.3439968,,,,,,,,,,,,,,,
427,1649433,0,3717.3823742866516,1667812729.9224362,,,,,,,,,,,,,,,
428,1650791,0,3719.7524333000183,1667812732.2924953,,,,,,,,,,,,,,,
429,1666368,0,3745.6018221378326,1667812758.141884,,,,,,,,,,,,,,,
430,1667364,0,3746.8664934635162,1667812759.4065554,,,,,,,,,,,,,,,
431,1669169,0,3749.797756910324,1667812762.3378189,,,,,,,,,,,,,,,
432,1673777,15,3756.982398033142,1667812769.52246,,,,,,,,,,,,,,,
433,1686962,0,3777.666485309601,1667812790.2065473,,,,,,,,,,,,,,,
434,1689464,0,3782.1929049491882,1667812794.732967,,,,,,,,,,,,,,,
435,1697242,0,3796.4949190616608,1667812809.034981,,,,,,,,,,,,,,,
436,1701918,0,3804.5104699134827,1667812817.0505319,,,,,,,,,,,,,,,
437,1708057,0,3815.8377282619476,1667812828.3777902,,,,,,,,,,,,,,,
438,1708776,0,3817.4563417434692,1667812829.9964037,,,,,,,,,,,,,,,
439,1709368,0,3818.415467262268,1667812830.9555292,,,,,,,,,,,,,,,
440,1713764,0,3825.7804453372955,1667812838.3205073,,,,,,,,,,,,,,,
441,1716008,0,3830.0691871643066,1667812842.609249,,,,,,,,,,,,,,,
442,1721215,0,3840.633840084076,1667812853.173902,,,,,,,,,,,,,,,
443,1721744,0,3841.5894570350647,1667812854.129519,,,,,,,,,,,,,,,
444,1728998,0,3853.8757705688477,1667812866.4158325,,,,,,,,,,,,,,,
445,1730916,0,3857.136725664139,1667812869.6767876,,,,,,,,,,,,,,,
446,1737816,0,3869.994409799576,1667812882.5344718,,,,,,,,,,,,,,,
447,1739164,0,3872.37633562088,1667812884.9163976,,,,,,,,,,,,,,,
448,1744624,0,3881.4636039733887,1667812894.003666,,,,,,,,,,,,,,,
449,1745052,0,3882.0957956314087,1667812894.6358576,,,,,,,,,,,,,,,
450,1770546,0,3924.792849302292,1667812937.3329113,,,,,,,,,,,,,,,
451,1782195,0,3945.498885154724,1667812958.038947,,,,,,,,,,,,,,,
452,1782833,0,3946.6739687919617,1667812959.2140307,,,,,,,,,,,,,,,
453,1783863,0,3949.321417570114,1667812961.8614795,,,,,,,,,,,,,,,
454,1786202,0,3953.962904214859,1667812966.5029662,,,,,,,,,,,,,,,
455,1792363,0,3966.0346851348877,1667812978.574747,,,,,,,,,,,,,,,
456,1796541,0,3973.291715860367,1667812985.8317778,,,,,,,,,,,,,,,
457,1798199,0,3976.131518602371,1667812988.6715806,,,,,,,,,,,,,,,
458,1799761,0,3978.9840371608734,1667812991.524099,,,,,,,,,,,,,,,
459,1808411,0,3994.698949813843,1667813007.2390118,,,,,,,,,,,,,,,
460,1809466,0,3996.601489305496,1667813009.1415513,,,,,,,,,,,,,,,
461,1818994,0,4013.5408935546875,1667813026.0809555,,,,,,,,,,,,,,,
462,1821642,0,4017.9326372146606,1667813030.4726992,,,,,,,,,,,,,,,
463,1823190,0,4020.789679288864,1667813033.3297412,0.0,0.006,12.0,0.0,0.01,9.0,0.0,0.0,0.0,0.5726666666666667,0.5333333333333333,189034.0,0.4666666666666667,0.0,1424.0
464,1824778,0,4023.460409641266,1667813036.0004716,,,,,,,,,,,,,,,
465,1825644,0,4025.0960776805878,1667813037.6361396,,,,,,,,,,,,,,,
466,1826095,0,4025.775235414505,1667813038.3152974,,,,,,,,,,,,,,,
467,1829216,0,4030.988395214081,1667813043.5284572,,,,,,,,,,,,,,,
468,1844894,0,4057.7278962135315,1667813070.2679582,,,,,,,,,,,,,,,
469,1845676,0,4059.2211034297943,1667813071.7611654,,,,,,,,,,,,,,,
470,1847407,0,4062.290871620178,1667813074.8309336,,,,,,,,,,,,,,,
471,1857497,0,4081.0491466522217,1667813093.5892086,,,,,,,,,,,,,,,
472,1860151,0,4086.425191640854,1667813098.9652536,,,,,,,,,,,,,,,
473,1863135,0,4092.240995168686,1667813104.7810571,,,,,,,,,,,,,,,
474,1866851,0,4100.049424171448,1667813112.5894861,,,,,,,,,,,,,,,
475,1867636,0,4101.465610980988,1667813114.005673,,,,,,,,,,,,,,,
476,1868568,0,4103.078995227814,1667813115.6190572,,,,,,,,,,,,,,,
477,1872197,0,4109.899830341339,1667813122.4398923,,,,,,,,,,,,,,,
478,1876576,0,4117.679223060608,1667813130.219285,,,,,,,,,,,,,,,
479,1877909,0,4120.558398008347,1667813133.09846,,,,,,,,,,,,,,,
480,1880560,0,4125.891807794571,1667813138.4318697,0.0,0.012,11.0,0.0,0.01,11.0,0.0,0.0,0.0,0.58,0.5333333333333333,191928.0,0.4666666666666667,0.0,1423.0
481,1886468,0,4137.427535295486,1667813149.9675972,,,,,,,,,,,,,,,
482,1886916,0,4138.299400568008,1667813150.8394625,,,,,,,,,,,,,,,
483,1889821,0,4143.860288143158,1667813156.40035,,,,,,,,,,,,,,,
484,1893190,0,4149.899246931076,1667813162.439309,0.0,0.0,6.0,0.0,0.01,7.0,0.0,0.0,0.0,0.5553333333333333,0.5333333333333333,192666.0,0.4666666666666667,0.0,1447.0
485,1896270,0,4155.1030168533325,1667813167.6430788,0.0,0.006666666666666667,10.0,0.0,0.01,9.0,0.0,0.0,0.0,0.5973333333333334,0.4666666666666667,192784.0,0.5333333333333333,0.0,1442.0
486,1900351,0,4163.193792581558,1667813175.7338545,,,,,,,,,,,,,,,
487,1909454,0,4180.859157562256,1667813193.3992195,,,,,,,,,,,,,,,
488,1910662,0,4183.087651252747,1667813195.6277132,,,,,,,,,,,,,,,
489,1912845,0,4187.55063533783,1667813200.0906973,,,,,,,,,,,,,,,
490,1922526,0,4205.536539554596,1667813218.0766015,,,,,,,,,,,,,,,
491,1930180,0,4221.304946184158,1667813233.8450081,0.0,0.007333333333333333,9.0,0.0,0.01,6.0,0.0,0.0,0.0,0.5753333333333334,0.4666666666666667,194385.0,0.5333333333333333,0.0,1428.0
492,1934057,0,4228.542658567429,1667813241.0827205,,,,,,,,,,,,,,,
493,1935734,0,4231.999644994736,1667813244.539707,,,,,,,,,,,,,,,
494,1942196,0,4244.365622282028,1667813256.9056842,,,,,,,,,,,,,,,
495,1948367,0,4256.708473682404,1667813269.2485356,,,,,,,,,,,,,,,
496,1950875,0,4262.516719341278,1667813275.0567813,,,,,,,,,,,,,,,
497,1952811,0,4266.374010324478,1667813278.9140723,,,,,,,,,,,,,,,
498,1969604,0,4300.4103009700775,1667813312.950363,,,,,,,,,,,,,,,
499,1972617,0,4306.582174777985,1667813319.1222367,,,,,,,,,,,,,,,
500,1972953,0,4307.368874549866,1667813319.9089365,,,,,,,,,,,,,,,
501,1974373,0,4310.316380262375,1667813322.8564422,,,,,,,,,,,,,,,
502,1977123,0,4315.786364555359,1667813328.3264265,,,,,,,,,,,,,,,
503,1982074,0,4326.409143924713,1667813338.9492059,,,,,,,,,,,,,,,
504,1987106,0,4336.77471113205,1667813349.314773,,,,,,,,,,,,,,,
505,1992241,0,4346.918464422226,1667813359.4585264,,,,,,,,,,,,,,,
506,1994609,0,4351.598115682602,1667813364.1381776,,,,,,,,,,,,,,,
507,1995538,0,4353.6064920425415,1667813366.146554,,,,,,,,,,,,,,,
